id,choice,mode,cost,risk,weight,seats,noise,crowdness,convloc,clientele,chid,african,lifeExp,dwage,iwage,educ,fatalism,gender,age,haveChildren,swim
8260108,1.0,WaterTaxi,52.81180953979492,2.551269531247957,0.3863821029663086,1.0,1.0,0.800000011920929,0.800000011920929,0.800000011920929,28.0,yes,46.0,,27.834983825683594,high,1.0,male,39,yes,yes
8260108,0.0,Ferry,48.220375061035156,4.431152343753464,0.3863821029663086,0.800000011920929,0.6000000238418579,0.4000000059604645,0.800000011920929,0.800000011920929,28.0,yes,46.0,,27.834983825683594,high,1.0,male,39,yes,yes
8260108,0.0,Hovercraft,49.564395904541016,3.8818359375025757,0.3863821029663086,0.800000011920929,0.6000000238418579,0.800000011920929,0.4000000059604645,0.4000000059604645,28.0,yes,46.0,,27.834983825683594,high,1.0,male,39,yes,yes
8260108,1.0,Helicopter,69.57278442382812,18.40820312499769,0.3863821029663086,0.4000000059604645,1.0,0.800000011920929,1.0,0.6000000238418579,29.0,yes,46.0,,27.834983825683594,high,1.0,male,39,yes,yes
8260108,0.0,Ferry,48.220375061035156,4.431152343753464,0.3863821029663086,0.800000011920929,0.6000000238418579,0.4000000059604645,0.800000011920929,0.800000011920929,29.0,yes,46.0,,27.834983825683594,high,1.0,male,39,yes,yes
8260108,0.0,Hovercraft,58.70808029174805,3.8818359375025757,0.3863821029663086,0.800000011920929,0.6000000238418579,0.800000011920929,0.4000000059604645,0.4000000059604645,29.0,yes,46.0,,27.834983825683594,high,1.0,male,39,yes,yes
8260108,1.0,Helicopter,69.57278442382812,18.40820312499769,0.3863821029663086,0.4000000059604645,1.0,0.800000011920929,1.0,0.6000000238418579,30.0,yes,46.0,,27.834983825683594,high,1.0,male,39,yes,yes
8260108,0.0,Ferry,48.220375061035156,4.431152343753464,0.3863821029663086,0.800000011920929,0.6000000238418579,0.4000000059604645,0.800000011920929,0.800000011920929,30.0,yes,46.0,,27.834983825683594,high,1.0,male,39,yes,yes
8260108,0.0,Hovercraft,58.70808029174805,3.8818359375025757,0.3863821029663086,0.800000011920929,0.6000000238418579,0.800000011920929,0.4000000059604645,0.4000000059604645,30.0,yes,46.0,,27.834983825683594,high,1.0,male,39,yes,yes
8260108,0.0,WaterTaxi,52.81180953979492,2.551269531247957,0.3863821029663086,1.0,1.0,0.800000011920929,0.800000011920929,0.800000011920929,31.0,yes,46.0,,27.834983825683594,high,1.0,male,39,yes,yes
8260108,1.0,Ferry,48.220375061035156,4.431152343753464,0.3863821029663086,0.800000011920929,0.6000000238418579,0.4000000059604645,0.800000011920929,0.800000011920929,31.0,yes,46.0,,27.834983825683594,high,1.0,male,39,yes,yes
8260108,0.0,Hovercraft,49.564395904541016,3.8818359375025757,0.3863821029663086,0.800000011920929,0.6000000238418579,0.800000011920929,0.4000000059604645,0.4000000059604645,31.0,yes,46.0,,27.834983825683594,high,1.0,male,39,yes,yes
8260108,0.0,Helicopter,78.71646881103516,18.40820312499769,0.3863821029663086,0.4000000059604645,1.0,0.800000011920929,1.0,0.6000000238418579,32.0,yes,46.0,,27.834983825683594,high,1.0,male,39,yes,yes
8260108,1.0,WaterTaxi,52.81180953979492,2.551269531247957,0.3863821029663086,1.0,1.0,0.800000011920929,0.800000011920929,0.800000011920929,32.0,yes,46.0,,27.834983825683594,high,1.0,male,39,yes,yes
8260108,0.0,Ferry,48.220375061035156,4.431152343753464,0.3863821029663086,0.800000011920929,0.6000000238418579,0.4000000059604645,0.800000011920929,0.800000011920929,32.0,yes,46.0,,27.834983825683594,high,1.0,male,39,yes,yes
8260108,0.0,Hovercraft,67.85176849365234,3.8818359375025757,0.3863821029663086,0.800000011920929,0.6000000238418579,0.800000011920929,0.4000000059604645,0.4000000059604645,32.0,yes,46.0,,27.834983825683594,high,1.0,male,39,yes,yes
8260201,0.0,WaterTaxi,93.79806518554688,2.551269531247957,1.4678841829299927,0.800000011920929,1.0,1.0,1.0,1.0,33.0,yes,60.0,0.0,0.0,low,1.0,female,25,yes,yes
8260201,1.0,Ferry,4.689903259277344,4.431152343753464,1.4678841829299927,1.0,0.6000000238418579,0.6000000238418579,0.4000000059604645,0.800000011920929,33.0,yes,60.0,0.0,0.0,low,1.0,female,25,yes,yes
8260201,0.0,Hovercraft,93.79806518554688,3.8818359375025757,1.4678841829299927,1.0,1.0,1.0,1.0,1.0,33.0,yes,60.0,0.0,0.0,low,1.0,female,25,yes,yes
8260201,0.0,Helicopter,164.14662170410156,18.40820312499769,1.4678841829299927,0.6000000238418579,1.0,1.0,1.0,1.0,34.0,yes,60.0,0.0,0.0,low,1.0,female,25,yes,yes
8260201,1.0,Ferry,4.689903259277344,4.431152343753464,1.4678841829299927,1.0,0.6000000238418579,0.6000000238418579,0.4000000059604645,0.800000011920929,34.0,yes,60.0,0.0,0.0,low,1.0,female,25,yes,yes
8260201,0.0,Hovercraft,117.2475814819336,3.8818359375025757,1.4678841829299927,1.0,1.0,1.0,1.0,1.0,34.0,yes,60.0,0.0,0.0,low,1.0,female,25,yes,yes
8260201,0.0,Helicopter,187.59613037109375,18.40820312499769,1.4678841829299927,0.6000000238418579,1.0,1.0,1.0,1.0,35.0,yes,60.0,0.0,0.0,low,1.0,female,25,yes,yes
8260201,0.0,WaterTaxi,93.79806518554688,2.551269531247957,1.4678841829299927,0.800000011920929,1.0,1.0,1.0,1.0,35.0,yes,60.0,0.0,0.0,low,1.0,female,25,yes,yes
8260201,1.0,Ferry,4.689903259277344,4.431152343753464,1.4678841829299927,1.0,0.6000000238418579,0.6000000238418579,0.4000000059604645,0.800000011920929,35.0,yes,60.0,0.0,0.0,low,1.0,female,25,yes,yes
8260201,0.0,Hovercraft,140.6970977783203,3.8818359375025757,1.4678841829299927,1.0,1.0,1.0,1.0,1.0,35.0,yes,60.0,0.0,0.0,low,1.0,female,25,yes,yes
8260202,0.0,WaterTaxi,112.09132385253906,2.551269531247957,1.4678841829299927,0.6000000238418579,1.0,1.0,1.0,1.0,36.0,yes,46.0,,31.359861373901367,high,10.0,male,39,yes,yes
8260202,1.0,Ferry,56.95634078979492,4.431152343753464,1.4678841829299927,1.0,0.6000000238418579,0.6000000238418579,0.800000011920929,1.0,36.0,yes,46.0,,31.359861373901367,high,10.0,male,39,yes,yes
8260202,0.0,Hovercraft,108.43267059326172,3.8818359375025757,1.4678841829299927,0.6000000238418579,1.0,1.0,1.0,1.0,36.0,yes,46.0,,31.359861373901367,high,10.0,male,39,yes,yes
8260202,0.0,Helicopter,170.41859436035156,18.40820312499769,1.4678841829299927,0.6000000238418579,0.4000000059604645,1.0,1.0,1.0,37.0,yes,46.0,,31.359861373901367,high,10.0,male,39,yes,yes
8260202,1.0,Ferry,56.95634078979492,4.431152343753464,1.4678841829299927,1.0,0.6000000238418579,0.6000000238418579,0.800000011920929,1.0,37.0,yes,46.0,,31.359861373901367,high,10.0,male,39,yes,yes
8260202,0.0,Hovercraft,131.88218688964844,3.8818359375025757,1.4678841829299927,0.6000000238418579,1.0,1.0,1.0,1.0,37.0,yes,46.0,,31.359861373901367,high,10.0,male,39,yes,yes
8260202,0.0,Helicopter,170.41859436035156,18.40820312499769,1.4678841829299927,0.6000000238418579,0.4000000059604645,1.0,1.0,1.0,38.0,yes,46.0,,31.359861373901367,high,10.0,male,39,yes,yes
8260202,0.0,WaterTaxi,112.09132385253906,2.551269531247957,1.4678841829299927,0.6000000238418579,1.0,1.0,1.0,1.0,38.0,yes,46.0,,31.359861373901367,high,10.0,male,39,yes,yes
8260202,1.0,Ferry,56.95634078979492,4.431152343753464,1.4678841829299927,1.0,0.6000000238418579,0.6000000238418579,0.800000011920929,1.0,38.0,yes,46.0,,31.359861373901367,high,10.0,male,39,yes,yes
8260202,0.0,Helicopter,193.86810302734375,18.40820312499769,1.4678841829299927,0.6000000238418579,0.4000000059604645,1.0,1.0,1.0,39.0,yes,46.0,,31.359861373901367,high,10.0,male,39,yes,yes
8260202,0.0,WaterTaxi,112.09132385253906,2.551269531247957,1.4678841829299927,0.6000000238418579,1.0,1.0,1.0,1.0,39.0,yes,46.0,,31.359861373901367,high,10.0,male,39,yes,yes
8260202,1.0,Ferry,56.95634078979492,4.431152343753464,1.4678841829299927,1.0,0.6000000238418579,0.6000000238418579,0.800000011920929,1.0,39.0,yes,46.0,,31.359861373901367,high,10.0,male,39,yes,yes
8260202,0.0,Hovercraft,155.3317108154297,3.8818359375025757,1.4678841829299927,0.6000000238418579,1.0,1.0,1.0,1.0,39.0,yes,46.0,,31.359861373901367,high,10.0,male,39,yes,yes
8260202,0.0,Helicopter,193.86810302734375,18.40820312499769,1.4678841829299927,0.6000000238418579,0.4000000059604645,1.0,1.0,1.0,40.0,yes,46.0,,31.359861373901367,high,10.0,male,39,yes,yes
8260202,0.0,WaterTaxi,112.09132385253906,2.551269531247957,1.4678841829299927,0.6000000238418579,1.0,1.0,1.0,1.0,40.0,yes,46.0,,31.359861373901367,high,10.0,male,39,yes,yes
8260202,1.0,Ferry,56.95634078979492,4.431152343753464,1.4678841829299927,1.0,0.6000000238418579,0.6000000238418579,0.800000011920929,1.0,40.0,yes,46.0,,31.359861373901367,high,10.0,male,39,yes,yes
8260203,0.0,WaterTaxi,32.13017654418945,2.551269531247957,1.4678841829299927,0.800000011920929,1.0,1.0,1.0,1.0,41.0,no,27.0,0.0,0.0,high,1.0,male,58,yes,no
8260203,1.0,Ferry,1.6065089702606201,4.431152343753464,1.4678841829299927,0.800000011920929,0.20000000298023224,0.20000000298023224,0.6000000238418579,0.800000011920929,41.0,no,27.0,0.0,0.0,high,1.0,male,58,yes,no
8260203,0.0,Hovercraft,32.13017654418945,3.8818359375025757,1.4678841829299927,1.0,1.0,1.0,1.0,1.0,41.0,no,27.0,0.0,0.0,high,1.0,male,58,yes,no
8260203,0.0,Helicopter,64.2603530883789,18.40820312499769,1.4678841829299927,0.4000000059604645,1.0,1.0,1.0,1.0,44.0,no,27.0,0.0,0.0,high,1.0,male,58,yes,no
8260203,0.0,WaterTaxi,32.13017654418945,2.551269531247957,1.4678841829299927,0.800000011920929,1.0,1.0,1.0,1.0,44.0,no,27.0,0.0,0.0,high,1.0,male,58,yes,no
8260203,1.0,Ferry,1.6065089702606201,4.431152343753464,1.4678841829299927,0.800000011920929,0.20000000298023224,0.20000000298023224,0.6000000238418579,0.800000011920929,44.0,no,27.0,0.0,0.0,high,1.0,male,58,yes,no
8260203,0.0,Helicopter,56.227813720703125,18.40820312499769,1.4678841829299927,0.4000000059604645,1.0,1.0,1.0,1.0,45.0,no,27.0,0.0,0.0,high,1.0,male,58,yes,no
8260203,0.0,WaterTaxi,32.13017654418945,2.551269531247957,1.4678841829299927,0.800000011920929,1.0,1.0,1.0,1.0,45.0,no,27.0,0.0,0.0,high,1.0,male,58,yes,no
8260203,1.0,Ferry,1.6065089702606201,4.431152343753464,1.4678841829299927,0.800000011920929,0.20000000298023224,0.20000000298023224,0.6000000238418579,0.800000011920929,45.0,no,27.0,0.0,0.0,high,1.0,male,58,yes,no
8260203,0.0,Hovercraft,40.162723541259766,3.8818359375025757,1.4678841829299927,1.0,1.0,1.0,1.0,1.0,45.0,no,27.0,0.0,0.0,high,1.0,male,58,yes,no
8260204,0.0,WaterTaxi,61.993408203125,2.551269531247957,1.4678841829299927,0.6000000238418579,0.6000000238418579,0.800000011920929,1.0,1.0,46.0,yes,55.0,23.997447967529297,23.997447967529297,high,10.0,male,30,no,no
8260204,1.0,Ferry,42.39549255371094,4.431152343753464,1.4678841829299927,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,46.0,yes,55.0,23.997447967529297,23.997447967529297,high,10.0,male,30,no,no
8260204,0.0,Hovercraft,59.19370651245117,3.8818359375025757,1.4678841829299927,1.0,1.0,1.0,1.0,1.0,46.0,yes,55.0,23.997447967529297,23.997447967529297,high,10.0,male,30,no,no
8260205,0.0,WaterTaxi,43.367977142333984,2.551269531247957,1.4678841829299927,0.6000000238418579,0.4000000059604645,1.0,0.800000011920929,1.0,47.0,yes,40.0,5.773672103881836,5.773672103881836,high,10.0,female,45,yes,no
8260205,1.0,Ferry,11.622786521911621,4.431152343753464,1.4678841829299927,0.20000000298023224,0.20000000298023224,0.4000000059604645,0.20000000298023224,0.6000000238418579,47.0,yes,40.0,5.773672103881836,5.773672103881836,high,10.0,female,45,yes,no
8260205,0.0,Hovercraft,42.69438171386719,3.8818359375025757,1.4678841829299927,0.800000011920929,0.6000000238418579,0.800000011920929,1.0,1.0,47.0,yes,40.0,5.773672103881836,5.773672103881836,high,10.0,female,45,yes,no
8260206,0.0,WaterTaxi,114.9150161743164,2.551269531247957,1.4678841829299927,0.800000011920929,1.0,1.0,0.800000011920929,0.800000011920929,48.0,no,48.0,36.20048522949219,36.20048522949219,high,1.0,male,37,yes,yes
8260206,1.0,Ferry,65.0240478515625,4.431152343753464,1.4678841829299927,0.800000011920929,0.20000000298023224,0.20000000298023224,0.6000000238418579,0.6000000238418579,48.0,no,48.0,36.20048522949219,36.20048522949219,high,1.0,male,37,yes,yes
8260206,0.0,Hovercraft,110.6916275024414,3.8818359375025757,1.4678841829299927,0.800000011920929,1.0,1.0,0.800000011920929,0.800000011920929,48.0,no,48.0,36.20048522949219,36.20048522949219,high,1.0,male,37,yes,yes
8260206,0.0,Helicopter,194.8362274169922,18.40820312499769,1.4678841829299927,0.800000011920929,1.0,1.0,0.800000011920929,0.800000011920929,49.0,no,48.0,36.20048522949219,36.20048522949219,high,1.0,male,37,yes,yes
8260206,0.0,WaterTaxi,114.9150161743164,2.551269531247957,1.4678841829299927,0.800000011920929,1.0,1.0,0.800000011920929,0.800000011920929,49.0,no,48.0,36.20048522949219,36.20048522949219,high,1.0,male,37,yes,yes
8260206,1.0,Ferry,65.0240478515625,4.431152343753464,1.4678841829299927,0.800000011920929,0.20000000298023224,0.20000000298023224,0.6000000238418579,0.6000000238418579,49.0,no,48.0,36.20048522949219,36.20048522949219,high,1.0,male,37,yes,yes
8260206,0.0,Hovercraft,110.6916275024414,3.8818359375025757,1.4678841829299927,0.800000011920929,1.0,1.0,0.800000011920929,0.800000011920929,49.0,no,48.0,36.20048522949219,36.20048522949219,high,1.0,male,37,yes,yes
8260206,0.0,Helicopter,194.8362274169922,18.40820312499769,1.4678841829299927,0.800000011920929,1.0,1.0,0.800000011920929,0.800000011920929,50.0,no,48.0,36.20048522949219,36.20048522949219,high,1.0,male,37,yes,yes
8260206,0.0,WaterTaxi,114.9150161743164,2.551269531247957,1.4678841829299927,0.800000011920929,1.0,1.0,0.800000011920929,0.800000011920929,50.0,no,48.0,36.20048522949219,36.20048522949219,high,1.0,male,37,yes,yes
8260206,1.0,Ferry,65.0240478515625,4.431152343753464,1.4678841829299927,0.800000011920929,0.20000000298023224,0.20000000298023224,0.6000000238418579,0.6000000238418579,50.0,no,48.0,36.20048522949219,36.20048522949219,high,1.0,male,37,yes,yes
8260206,0.0,Hovercraft,110.6916275024414,3.8818359375025757,1.4678841829299927,0.800000011920929,1.0,1.0,0.800000011920929,0.800000011920929,50.0,no,48.0,36.20048522949219,36.20048522949219,high,1.0,male,37,yes,yes
8260301,1.0,WaterTaxi,162.19248962402344,2.551269531247957,0.3863821029663086,0.800000011920929,0.800000011920929,1.0,0.800000011920929,1.0,51.0,yes,42.0,117.2475814819336,117.2475814819336,high,1.0,male,43,no,no
8260301,0.0,Ferry,200.1025390625,4.431152343753464,0.3863821029663086,0.4000000059604645,0.4000000059604645,0.20000000298023224,0.20000000298023224,0.6000000238418579,51.0,yes,42.0,117.2475814819336,117.2475814819336,high,1.0,male,43,no,no
8260301,0.0,Hovercraft,148.51361083984375,3.8818359375025757,0.3863821029663086,0.800000011920929,0.6000000238418579,0.6000000238418579,0.6000000238418579,1.0,51.0,yes,42.0,117.2475814819336,117.2475814819336,high,1.0,male,43,no,no
8260301,0.0,Helicopter,187.59613037109375,18.40820312499769,0.3863821029663086,0.6000000238418579,1.0,1.0,0.800000011920929,1.0,52.0,yes,42.0,117.2475814819336,117.2475814819336,high,1.0,male,43,no,no
8260301,1.0,Ferry,200.1025390625,4.431152343753464,0.3863821029663086,0.4000000059604645,0.4000000059604645,0.20000000298023224,0.20000000298023224,0.6000000238418579,52.0,yes,42.0,117.2475814819336,117.2475814819336,high,1.0,male,43,no,no
8260301,0.0,Hovercraft,171.96311950683594,3.8818359375025757,0.3863821029663086,0.800000011920929,0.6000000238418579,0.6000000238418579,0.6000000238418579,1.0,52.0,yes,42.0,117.2475814819336,117.2475814819336,high,1.0,male,43,no,no
8260301,0.0,Helicopter,187.59613037109375,18.40820312499769,0.3863821029663086,0.6000000238418579,1.0,1.0,0.800000011920929,1.0,53.0,yes,42.0,117.2475814819336,117.2475814819336,high,1.0,male,43,no,no
8260301,1.0,Ferry,200.1025390625,4.431152343753464,0.3863821029663086,0.4000000059604645,0.4000000059604645,0.20000000298023224,0.20000000298023224,0.6000000238418579,53.0,yes,42.0,117.2475814819336,117.2475814819336,high,1.0,male,43,no,no
8260301,0.0,Hovercraft,171.96311950683594,3.8818359375025757,0.3863821029663086,0.800000011920929,0.6000000238418579,0.6000000238418579,0.6000000238418579,1.0,53.0,yes,42.0,117.2475814819336,117.2475814819336,high,1.0,male,43,no,no
8260301,1.0,WaterTaxi,162.19248962402344,2.551269531247957,0.3863821029663086,0.800000011920929,0.800000011920929,1.0,0.800000011920929,1.0,54.0,yes,42.0,117.2475814819336,117.2475814819336,high,1.0,male,43,no,no
8260301,0.0,Ferry,200.1025390625,4.431152343753464,0.3863821029663086,0.4000000059604645,0.4000000059604645,0.20000000298023224,0.20000000298023224,0.6000000238418579,54.0,yes,42.0,117.2475814819336,117.2475814819336,high,1.0,male,43,no,no
8260301,0.0,Helicopter,211.045654296875,18.40820312499769,0.3863821029663086,0.6000000238418579,1.0,1.0,0.800000011920929,1.0,55.0,yes,42.0,117.2475814819336,117.2475814819336,high,1.0,male,43,no,no
8260301,1.0,WaterTaxi,162.19248962402344,2.551269531247957,0.3863821029663086,0.800000011920929,0.800000011920929,1.0,0.800000011920929,1.0,55.0,yes,42.0,117.2475814819336,117.2475814819336,high,1.0,male,43,no,no
