firm,country,region,choice,choice.c,wage,unemp,elig,area,scrate,ctaxrate,gdp,harris,krugman,domind,japind,network
3,IT,IT6,0,FR,15.405527114868164,0.10399999618530273,0.0,1720.300048828125,0.43731021881103516,0.46000000834465027,61271.8984375,376.3970031738281,3505.78369140625,24.0,0.0,0.0
3,IT,IT7,0,FR,14.969599723815918,0.16600000381469726,1.0,1359.5,0.43731021881103516,0.46000000834465027,40581.19921875,312.3321533203125,2824.843994140625,19.29729652404785,0.0,0.0
3,IT,IT8,0,FR,10.898675918579102,0.10800000190734864,0.4641757607460022,1523.199951171875,0.43731021881103516,0.46000000834465027,14428.900390625,279.69232177734375,1625.7423095703125,13.783783912658691,0.0,0.0
3,IT,IT9,0,FR,14.311461448669434,0.15300000190734864,1.0,4442.0,0.43731021881103516,0.46000000834465027,47976.30078125,243.142333984375,1549.150390625,20.0,0.0,0.0
3,IT,ITA,0,FR,12.598723411560059,0.15100000381469728,1.0,2570.89990234375,0.43731021881103516,0.46000000834465027,36804.1015625,225.7807159423828,1601.4820556640625,6.432432651519775,0.0,0.0
3,IT,ITB,0,FR,14.932840347290039,0.20200000762939452,1.0,2409.0,0.43731021881103516,0.46000000834465027,12956.099609375,207.06182861328125,906.895751953125,6.432432651519775,0.0,0.0
3,NL,NL1,0,FR,16.223133087158203,0.11487453460693359,0.0,1138.800048828125,0.3902439773082733,0.41999998688697815,23621.0,432.7950744628906,3162.887939453125,65.18992614746094,0.0,0.0
3,NL,NL2,0,FR,19.268110275268555,0.08978517532348633,0.2782920002937317,1097.5999755859375,0.3902439773082733,0.41999998688697815,30680.900390625,617.9078979492188,5414.1044921875,14.000000953674316,0.0,0.0
3,NL,NL3,0,FR,19.52878189086914,0.08473575592041016,0.0,729.0999755859375,0.3902439773082733,0.41999998688697815,36782.19921875,692.5956420898438,6986.29931640625,23.0,0.0,0.0
3,NL,NL4,0,FR,22.554658889770508,0.08584031105041504,0.0,1187.0999755859375,0.3902439773082733,0.41999998688697815,91288.8984375,600.1512451171875,7697.63134765625,11.000000953674316,0.0,0.0
3,PT,PT,0,FR,6.554222583770752,0.08399999618530274,1.0,8880.0,0.3212434649467468,0.550000011920929,34400.0,143.18223571777344,1334.9971923828125,20.0,0.0,0.0
3,UK,UK1,0,FR,15.889359474182129,0.15600000381469725,0.0,1542.0999755859375,0.16258251667022705,0.3499999940395355,27528.0,317.815185546875,2620.5107421875,51.0,0.0,0.0
3,UK,UK2,0,FR,16.006553649902344,0.12899999618530272,0.0,1542.0999755859375,0.16258251667022705,0.3499999940395355,46171.69921875,428.5785827636719,4651.76806640625,146.00003051757812,0.0,0.0
3,UK,UK3,0,FR,14.56877613067627,0.1,0.0,1563.0,0.16258251667022705,0.3499999940395355,38069.6015625,450.620849609375,4448.2548828125,45.000003814697266,0.0,0.0
3,UK,UK4,0,FR,11.668482780456543,0.08600000381469726,0.0,1257.300048828125,0.16258251667022705,0.3499999940395355,20104.19921875,484.1654052734375,4317.40625,11.000000953674316,0.0,0.0
3,UK,UK5,0,FR,14.574612617492676,0.08800000190734864,0.0,2722.699951171875,0.16258251667022705,0.3499999940395355,204615.59375,634.9462890625,8257.4169921875,142.00003051757812,0.0,0.0
3,UK,UK6,0,FR,15.337836265563965,0.09300000190734864,0.0,2385.0,0.16258251667022705,0.3499999940395355,43122.0,412.9420166015625,3663.677490234375,22.000001907348633,0.0,0.0
3,UK,UK7,0,FR,13.212738990783691,0.13,0.0,1301.300048828125,0.16258251667022705,0.3499999940395355,47408.3984375,464.8899230957031,5050.65185546875,250.00003051757812,0.0,0.0
3,UK,UK8,0,FR,14.574251174926758,0.14100000381469727,0.0,734.4000244140625,0.16258251667022705,0.3499999940395355,59798.80078125,500.67547607421875,7492.0654296875,82.0,0.0,0.0
3,UK,UK9,0,FR,16.500526428222656,0.13699999809265137,0.0,2076.60009765625,0.16258251667022705,0.3499999940395355,23853.69921875,383.4174499511719,3262.11962890625,68.0,0.0,0.0
3,UK,UKA,0,FR,15.862689971923828,0.14100000381469727,0.0,7878.2998046875,0.16258251667022705,0.3499999940395355,48310.5,242.5897216796875,1455.685791015625,60.000003814697266,0.0,0.0
3,UK,UKB,0,FR,9.677419662475586,0.17700000762939452,1.0,1412.199951171875,0.16258251667022705,0.3499999940395355,12286.599609375,238.6798553466797,1519.475830078125,5.0,0.0,0.0
4,BE,BE0,0,UK,19.665498733520508,0.05400000095367432,1.0,335.79998779296875,0.6425225734710693,0.38999998569488525,37715.203125,778.0823364257812,13736.64453125,12.999999046325684,0.0,0.0
4,BE,BE1,0,UK,21.082603454589844,0.04400000095367432,0.0,1351.199951171875,0.6425225734710693,0.38999998569488525,95952.0,735.6136474609375,10662.8447265625,74.00000762939453,0.0,0.0
4,BE,BE2,0,UK,19.78229522705078,0.08699999809265137,0.0,1684.4000244140625,0.6425225734710693,0.38999998569488525,42697.30078125,715.7688598632812,6658.38330078125,43.000003814697266,0.0,0.0
4,BE,BE3,0,UK,16.814157485961914,0.07800000190734863,0.0,16.100000381469727,0.6425225734710693,0.38999998569488525,23977.599609375,982.497802734375,51568.52734375,4.0,0.0,0.0
4,DE,DE1,0,UK,23.81656837463379,0.045999999046325686,0.0,1573.0999755859375,0.2694004476070404,0.5899999737739563,44950.0,463.76416015625,4092.362548828125,8.0,0.0,0.0
4,DE,DE2,0,UK,27.901611328125,0.058000001907348636,0.0,75.5,0.2694004476070404,0.5899999737739563,52779.69921875,966.406005859375,28426.529296875,8.0,0.0,0.0
4,DE,DE3,0,UK,23.691587448120117,0.051999998092651364,0.0,4735.2001953125,0.2694004476070404,0.5899999737739563,128366.8984375,598.49462890625,5017.9267578125,34.0,0.0,0.0
4,DE,DE5,0,UK,27.040687561035156,0.07800000190734863,0.0,40.400001525878906,0.2694004476070404,0.5899999737739563,17572.900390625,738.4715576171875,16873.021484375,3.200460910797119,0.0,0.0
4,DE,DE6,0,UK,26.380475997924805,0.05400000095367432,0.0,3407.199951171875,0.2694004476070404,0.5899999737739563,326677.5,1004.2913208007812,12016.9716796875,358.0000915527344,0.0,0.0
4,DE,DE7,0,UK,27.11952018737793,0.03299999952316284,0.0,2111.39990234375,0.2694004476070404,0.5899999737739563,141284.296875,837.7061767578125,9042.9111328125,24.0,0.0,0.0
4,DE,DE9,0,UK,27.06078338623047,0.034000000953674316,0.0,1985.199951171875,0.2694004476070404,0.5899999737739563,64483.80078125,794.652587890625,7376.84619140625,25.000001907348633,0.0,0.0
4,DE,DEA,0,UK,25.22246742248535,0.022999999523162843,0.0,3575.199951171875,0.2694004476070404,0.5899999737739563,214683.90625,808.87890625,8278.810546875,54.000003814697266,0.0,0.0
4,DE,DEB,0,UK,21.878828048706055,0.025,0.0,7054.7001953125,0.2694004476070404,0.5899999737739563,237915.703125,641.2223510742188,5465.12353515625,73.00001525878906,0.0,0.0
4,DE,DEC,0,UK,26.373018264770508,0.058000001907348636,0.0,257.0,0.2694004476070404,0.5899999737739563,19364.19921875,690.7057495117188,7034.84326171875,16.002304077148438,0.0,0.0
4,DE,DEF,0,UK,27.564105987548828,0.08100000381469727,0.0,88.9000015258789,0.2694004476070404,0.5899999737739563,53258.0,836.3629760742188,24662.22265625,14.000000953674316,0.0,0.0
4,ES,ES1,0,UK,21.821327209472656,0.13600000381469726,0.9999999403953552,4533.0,0.3493700325489044,0.3799999952316284,40462.1015625,241.15408325195312,1787.52587890625,34.0,0.0,0.0
4,ES,ES2,0,UK,23.06891441345215,0.14600000381469727,0.0,7034.39990234375,0.3493700325489044,0.3799999952316284,53127.3984375,273.24127197265625,1925.0838623046875,128.0,0.0,0.0
4,ES,ES3,0,UK,25.31645393371582,0.11800000190734863,0.0,802.7999877929688,0.3493700325489044,0.3799999952316284,67807.0,344.4143981933594,7792.83984375,32.0,1.0,0.0
4,ES,ES4,0,UK,17.75320053100586,0.16200000762939454,1.0,21483.69921875,0.3493700325489044,0.3799999952316284,49298.69921875,226.5806884765625,1259.3587646484375,20.0,0.0,0.0
4,ES,ES5,0,UK,21.448314666748047,0.13,0.28429141640663147,6013.5,0.3493700325489044,0.3799999952316284,133588.40625,340.8023376464844,3671.32861328125,90.00000762939453,0.0,0.0
4,ES,ES6,0,UK,21.38350486755371,0.23700000762939452,1.0,9864.0,0.3493700325489044,0.3799999952316284,70558.3984375,190.90834045410156,1491.9547119140625,25.999998092651367,0.0,0.0
4,FR,FR1,0,UK,26.1514949798584,0.07599999904632568,0.0,1196.5,0.4401978552341461,0.3400000035762787,277699.90625,841.3798828125,14704.3125,146.00003051757812,1.0,0.0
4,FR,FR2,0,UK,19.903345108032227,0.09,0.0,14659.900390625,0.4401978552341461,0.3400000035762787,159741.703125,476.4129638671875,3245.562744140625,128.0,0.0,0.0
4,FR,FR3,0,UK,22.349945068359375,0.11600000381469727,0.0,1245.0999755859375,0.4401978552341461,0.3400000035762787,54119.69921875,600.1893310546875,5456.548828125,60.9999885559082,0.0,0.0
4,FR,FR4,0,UK,22.38086700439453,0.06900000095367431,0.0,4830.89990234375,0.4401978552341461,0.3400000035762787,78516.3984375,618.7103881835938,4065.251708984375,91.0,0.0,0.0
4,FR,FR5,0,UK,18.436431884765625,0.09199999809265137,0.0,8585.599609375,0.4401978552341461,0.3400000035762787,106126.3984375,384.7027587890625,2492.642578125,51.0,0.0,0.0
4,FR,FR6,0,UK,19.91843605041504,0.09,0.0,10449.0,0.4401978552341461,0.3400000035762787,87004.6015625,326.5735778808594,1635.0758056640625,64.0,1.0,0.0
4,FR,FR7,0,UK,19.73235511779785,0.08399999618530274,0.0,7113.60009765625,0.4401978552341461,0.3400000035762787,109217.3984375,436.7796630859375,2623.26806640625,144.99998474121094,0.0,0.0
4,FR,FR8,0,UK,24.377670288085938,0.11899999618530273,0.0,6828.2001953125,0.4401978552341461,0.3400000035762787,98449.0,373.40789794921875,2138.06201171875,51.0,0.0,0.0
4,IE,IE0,0,UK,21.218076705932617,0.14800000190734863,1.0,878.5999755859375,0.19444440305233002,0.10000000149011612,37400.0,298.7538146972656,3819.295166015625,17.0,0.0,0.0
4,IT,IT1,0,UK,36.177001953125,0.055,0.0,3407.89990234375,0.5121786594390869,0.47999998927116394,114233.703125,553.999267578125,5497.60205078125,90.00000762939453,0.0,0.0
4,IT,IT2,0,UK,33.83134460449219,0.029000000953674318,0.0,2385.89990234375,0.5121786594390869,0.47999998927116394,186943.90625,696.6236572265625,9411.986328125,275.0000305175781,0.0,0.0
4,IT,IT3,0,UK,32.57915115356445,0.035,0.0,3982.699951171875,0.5121786594390869,0.47999998927116394,121256.3984375,517.029541015625,5094.9033203125,80.0,0.0,0.0
4,IT,IT4,0,UK,32.17433547973633,0.035999999046325684,0.0,2212.300048828125,0.5121786594390869,0.47999998927116394,79083.796875,548.2132568359375,6054.296875,38.999996185302734,0.0,0.0
4,IT,IT5,0,UK,32.654666900634766,0.06400000095367432,0.0,4114.2001953125,0.5121786594390869,0.47999998927116394,98364.0,490.5177307128906,4787.6435546875,43.000003814697266,0.0,0.0
4,IT,IT6,0,UK,46.80850601196289,0.08800000190734864,0.0,1720.300048828125,0.5121786594390869,0.47999998927116394,95297.796875,455.7958984375,6043.0439453125,20.0,0.0,0.0
4,IT,IT7,0,UK,20.470462799072266,0.17799999237060546,1.0,1359.5,0.5121786594390869,0.47999998927116394,62955.6015625,378.04620361328125,4871.19189453125,21.081079483032227,0.0,0.0
4,IT,IT8,0,UK,14.90360164642334,0.09,0.0,1523.199951171875,0.5121786594390869,0.47999998927116394,22385.400390625,336.0671081542969,2689.86181640625,15.057914733886719,0.0,0.0
4,IT,IT9,0,UK,32.22115707397461,0.15199999809265136,0.6296181082725525,4442.0,0.5121786594390869,0.47999998927116394,73834.1015625,292.57275390625,2582.002685546875,22.000001907348633,0.0,0.0
4,IT,ITA,0,UK,17.228363037109375,0.18700000762939453,1.0,2570.89990234375,0.5121786594390869,0.47999998927116394,56214.5,271.1346740722656,2695.2470703125,7.027027130126953,0.0,0.0
4,IT,ITB,0,UK,20.420194625854492,0.15699999809265136,0.0,2409.0,0.5121786594390869,0.47999998927116394,20511.69921875,248.10971069335938,1506.62255859375,7.027027130126953,0.0,0.0
4,NL,NL1,0,UK,23.001140594482422,0.07099999904632569,0.0,1138.800048828125,0.2270525097846985,0.3499999940395355,25625.0,504.2614440917969,3856.8330078125,67.38755798339844,0.0,0.0
4,NL,NL2,0,UK,24.610708236694336,0.05900000095367432,0.0,1097.5999755859375,0.2270525097846985,0.3499999940395355,41528.19921875,728.3147583007812,7200.47900390625,12.0,0.0,0.0
4,NL,NL3,0,UK,23.55056381225586,0.055,0.0,729.0999755859375,0.2270525097846985,0.3499999940395355,49357.6015625,803.4364013671875,9317.0107421875,27.000001907348633,0.0,0.0
4,NL,NL4,0,UK,24.833057403564453,0.055,0.0,1187.0999755859375,0.2270525097846985,0.3499999940395355,118268.203125,716.30615234375,10088.2646484375,9.0,0.0,0.0
4,PT,PT,0,UK,8.241217613220215,0.04,1.0,8880.0,0.4701194167137146,0.4000000059604645,61800.0,183.4915771484375,2438.136962890625,37.0,0.0,0.0
4,UK,UK1,1,UK,24.330110549926758,0.10899999618530273,0.0,1542.0999755859375,0.12446653842926025,0.33000001311302185,38289.0,367.2187194824219,3252.41845703125,46.0,0.0,0.0
4,UK,UK2,0,UK,22.69010353088379,0.09199999809265137,0.0,1542.0999755859375,0.12446653842926025,0.33000001311302185,64117.19921875,492.278076171875,5761.3369140625,131.00001525878906,0.0,0.0
4,UK,UK3,0,UK,19.341415405273438,0.075,0.0,1563.0,0.12446653842926025,0.33000001311302185,54918.3984375,522.0668334960938,5629.72119140625,55.99999237060547,0.0,0.0
4,UK,UK4,0,UK,19.399999618530273,0.061999998092651366,0.0,1257.300048828125,0.12446653842926025,0.33000001311302185,29647.30078125,562.5894165039062,5539.4873046875,9.0,0.0,0.0
4,UK,UK5,0,UK,20.384994506835938,0.075,0.0,2722.699951171875,0.12446653842926025,0.33000001311302185,295821.8125,737.7523803710938,10656.3828125,128.99998474121094,0.0,0.0
4,UK,UK6,0,UK,20.338375091552734,0.07300000190734864,0.0,2385.0,0.12446653842926025,0.33000001311302185,63732.5,481.3915710449219,4721.97998046875,35.000003814697266,0.0,0.0
4,UK,UK7,0,UK,19.409696578979492,0.08800000190734864,0.0,1301.300048828125,0.12446653842926025,0.33000001311302185,68481.6015625,539.7833251953125,6450.2705078125,238.99993896484375,0.0,0.0
4,UK,UK8,0,UK,19.944095611572266,0.09899999618530274,0.20882540941238403,734.4000244140625,0.12446653842926025,0.33000001311302185,80950.703125,570.2359008789062,9242.841796875,62.99999237060547,0.0,0.0
4,UK,UK9,0,UK,23.555028915405273,0.09100000381469726,0.0,2076.60009765625,0.12446653842926025,0.33000001311302185,34362.8984375,446.7249450683594,4182.59619140625,65.00001525878906,0.0,0.0
4,UK,UKA,0,UK,30.716611862182617,0.09899999618530274,0.0,7878.2998046875,0.12446653842926025,0.33000001311302185,70151.1015625,282.8955383300781,1819.65869140625,60.9999885559082,0.0,0.0
4,UK,UKB,0,UK,17.875215530395508,0.16,0.0,1412.199951171875,0.12446653842926025,0.33000001311302185,18213.599609375,278.9797668457031,1917.1031494140625,5.0,0.0,0.0
5,BE,BE0,0,UK,19.665498733520508,0.061999998092651366,1.0,335.79998779296875,0.6444281339645386,0.38999998569488525,39539.703125,763.5126953125,11390.7236328125,12.999999046325684,0.0,0.0
5,BE,BE1,0,UK,21.082603454589844,0.048000001907348634,0.0,1351.199951171875,0.6444281339645386,0.38999998569488525,102427.1015625,721.8698120117188,9089.7470703125,74.00000762939453,0.0,0.0
5,BE,BE2,0,UK,19.78229522705078,0.095,0.0,1684.4000244140625,0.6444281339645386,0.38999998569488525,45675.1015625,698.1898193359375,5756.486328125,43.000003814697266,0.0,0.0
5,BE,BE3,0,UK,16.814157485961914,0.09199999809265137,0.0,16.100000381469727,0.6444281339645386,0.38999998569488525,25536.80078125,975.710693359375,39253.38671875,4.0,0.0,0.0
5,DE,DE1,0,UK,23.81656837463379,0.04400000095367432,0.0,1573.0999755859375,0.2767961919307709,0.5899999737739563,48437.69921875,451.4349060058594,3682.236328125,8.0,0.0,0.0
5,DE,DE2,0,UK,27.901611328125,0.051999998092651364,0.0,75.5,0.2767961919307709,0.5899999737739563,56580.3984375,940.838623046875,22801.099609375,8.0,0.0,0.0
5,DE,DE3,0,UK,23.691587448120117,0.05,0.0,4735.2001953125,0.2767961919307709,0.5899999737739563,138668.5,582.7832641601562,4582.9697265625,34.0,0.0,0.0
5,DE,DE5,0,UK,28.794322967529297,0.07199999809265137,0.0,40.400001525878906,0.2767961919307709,0.5899999737739563,18600.099609375,715.2821655273438,13448.9921875,3.165898561477661,0.0,0.0
5,DE,DE6,0,UK,26.380475997924805,0.05300000190734863,0.0,3407.199951171875,0.2767961919307709,0.5899999737739563,349509.1875,976.163330078125,10593.1923828125,358.0000915527344,0.0,0.0
5,DE,DE7,0,UK,27.11952018737793,0.035,0.0,2111.39990234375,0.2767961919307709,0.5899999737739563,155228.40625,819.5127563476562,8148.19189453125,24.0,0.0,0.0
5,DE,DE9,0,UK,27.06078338623047,0.035,0.0,1985.199951171875,0.2767961919307709,0.5899999737739563,68838.203125,772.6516723632812,6650.9365234375,25.000001907348633,0.0,0.0
5,DE,DEA,0,UK,25.22246742248535,0.02700000047683716,0.0,3575.199951171875,0.2767961919307709,0.5899999737739563,229886.09375,784.888916015625,7402.60791015625,54.000003814697266,0.0,0.0
5,DE,DEB,0,UK,21.878828048706055,0.02799999952316284,0.0,7054.7001953125,0.2767961919307709,0.5899999737739563,260508.59375,625.7399291992188,5043.1015625,73.00001525878906,0.0,0.0
5,DE,DEC,0,UK,28.08335304260254,0.06,0.0,257.0,0.2767961919307709,0.5899999737739563,20513.19921875,667.8121948242188,6090.95849609375,15.829492568969727,0.0,0.0
5,DE,DEF,0,UK,27.564105987548828,0.1,0.0,88.9000015258789,0.2767961919307709,0.5899999737739563,59148.80078125,831.598388671875,20458.16015625,14.000000953674316,0.0,0.0
5,ES,ES1,0,UK,21.821327209472656,0.165,0.9999999403953552,4533.0,0.3506483733654022,0.3499999940395355,42312.3984375,227.0408935546875,1660.0994873046875,34.0,0.0,0.0
5,ES,ES2,0,UK,23.06891441345215,0.15300000190734864,0.0,7034.39990234375,0.3506483733654022,0.3499999940395355,54835.1015625,256.0269775390625,1800.571533203125,128.0,0.0,0.0
5,ES,ES3,0,UK,25.31645393371582,0.125,0.0,802.7999877929688,0.3506483733654022,0.3499999940395355,71289.203125,317.5009765625,6879.2685546875,32.0,1.0,0.0
5,ES,ES4,0,UK,17.75320053100586,0.18399999618530274,1.0,21483.69921875,0.3506483733654022,0.3499999940395355,51393.0,213.1855926513672,1211.952880859375,20.0,0.0,0.0
5,ES,ES5,0,UK,21.448314666748047,0.14899999618530274,0.28204119205474854,6013.5,0.3506483733654022,0.3499999940395355,139917.5,317.5052185058594,3389.76806640625,90.00000762939453,0.0,0.0
5,ES,ES6,0,UK,21.38350486755371,0.2589999961853027,1.0,9864.0,0.3506483733654022,0.3499999940395355,72761.0,178.39341735839844,1395.2637939453125,25.999998092651367,0.0,0.0
5,FR,FR1,0,UK,26.1514949798584,0.08100000381469727,0.0,1196.5,0.4539307951927185,0.3400000035762787,290201.8125,793.1730346679688,11797.1259765625,146.00003051757812,1.0,0.0
5,FR,FR2,0,UK,19.903345108032227,0.10199999809265137,0.0,14659.900390625,0.4539307951927185,0.3400000035762787,167262.5,456.1767272949219,2799.728515625,128.0,0.0,0.0
5,FR,FR3,0,UK,22.349945068359375,0.12600000381469725,0.0,1245.0999755859375,0.4539307951927185,0.3400000035762787,56811.8984375,578.0810546875,4614.708984375,60.9999885559082,0.0,0.0
5,FR,FR4,0,UK,22.38086700439453,0.075,0.0,4830.89990234375,0.4539307951927185,0.3400000035762787,83180.3984375,596.9486694335938,3528.111083984375,91.0,0.0,0.0
5,FR,FR5,0,UK,18.436431884765625,0.10300000190734863,0.0,8585.599609375,0.4539307951927185,0.3400000035762787,113826.796875,368.0950927734375,2186.260986328125,51.0,0.0,0.0
5,FR,FR6,0,UK,19.91843605041504,0.1,0.0,10449.0,0.4539307951927185,0.3400000035762787,92288.6015625,309.6297302246094,1475.4981689453125,64.0,1.0,0.0
5,FR,FR7,0,UK,19.73235511779785,0.09699999809265136,0.0,7113.60009765625,0.4539307951927185,0.3400000035762787,114113.203125,415.5560607910156,2314.60986328125,144.99998474121094,0.0,0.0
5,FR,FR8,0,UK,24.377670288085938,0.13699999809265137,0.0,6828.2001953125,0.4539307951927185,0.3400000035762787,102408.796875,353.665771484375,1885.3936767578125,51.0,0.0,0.0
5,IE,IE0,0,UK,22.77448272705078,0.15399999618530275,1.0,878.5999755859375,0.19869700074195862,0.10000000149011612,40300.0,286.25750732421875,3056.355712890625,17.0,0.0,0.0
5,IT,IT1,0,UK,36.177001953125,0.07199999809265137,0.0,3407.89990234375,0.5126200914382935,0.47999998927116394,114677.5,526.28564453125,5162.3330078125,90.00000762939453,0.0,0.0
